botid #,date mmddyy,press dbar,temp ITS-90,csal PSS-78,coxy umol/kg,ph,phos umol/kg,nit umol/kg,doc umol/kg,hbact #*1e5/ml,pbact #*1e5/ml,sbact #*1e5/ml,no2 nmol/kg, 
2970200224,110817,4.3,26.0633,35.0401,204.3,-9,0.03,0.05,-9,-9,-9,-9,-9,
2970200324,110817,4.9,26.1444,35.0477,203.8,-9,0.03,0,-9,-9,-9,-9,-9,
2970200323,110817,40.5,26.0839,35.0461,204.2,-9,0.03,0.01,-9,-9,-9,-9,-9,
2970200322,110817,74.4,24.4873,35.0419,216.2,-9,0.05,0,-9,-9,-9,-9,-9,
2970200321,110817,91,23.317,35.1179,209,-9,-9,-9,-9,-9,-9,-9,-9,
2970200320,110817,124.5,21.9412,35.1332,199.7,-9,0.14,0.74,-9,-9,-9,-9,-9,
2970200319,110817,175.1,19.5596,34.9879,194.2,-9,0.22,2.22,-9,-9,-9,-9,-9,
2970200318,110817,236.3,15.8278,34.5589,197,7.877,0.44,5.5,-9,-9,-9,-9,-9,
2970200317,110817,282.9,12.9858,34.2391,200.3,-9,0.73,9.93,-9,-9,-9,-9,-9,
2970200316,110817,311,12.1168,34.1811,202.3,-9,-9,-9,-9,-9,-9,-9,-9,
2970200315,110817,379.5,9.62,34.076,180.9,7.684,1.32,18.64,-9,-9,-9,-9,-9,
2970200314,110817,476.7,7.3756,34.0779,91.5,7.463,2.24,30.58,-9,-9,-9,-9,-9,
2970200313,110817,482.8,7.3143,34.0766,91.5,-9,2.24,30.83,-9,-9,-9,-9,-9,
2970200418,110917,5.8,26.1355,35.0542,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200417,110917,5.6,26.1276,35.0543,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200416,110917,26.3,26.1135,35.0524,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200415,110917,26.3,26.1135,35.0524,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200414,110917,45.9,26.0737,35.0506,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200413,110917,45.8,26.072,35.0504,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200412,110917,75.5,25.0349,35.0569,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200411,110917,75.5,25.036,35.0571,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200410,110917,100.8,23.0641,35.1468,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200409,110917,125.5,21.5453,35.1279,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200408,110917,150.2,20.3509,35.0584,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200407,110917,175.3,17.9638,34.7929,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200406,110917,200.3,16.6687,34.658,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200405,110917,250.8,14.6627,34.4003,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200404,110917,350.7,10.3006,34.0901,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200403,110917,350.7,10.2647,34.0886,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200402,110917,401.3,8.8951,34.0675,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200524,110917,5.5,26.1438,35.0466,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200523,110917,5.5,26.1447,35.0464,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200522,110917,5.7,26.1452,35.0465,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200521,110917,24.7,26.1064,35.0487,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200520,110917,24.9,26.1061,35.0487,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200519,110917,24.9,26.1059,35.0485,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200518,110917,45.8,26.0907,35.0488,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200517,110917,75.4,24.423,35.0451,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200516,110917,75.3,24.4213,35.0456,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200515,110917,101.2,23.0298,35.1411,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200514,110917,101.2,23.027,35.1413,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200513,110917,125.8,21.8989,35.1334,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200512,110917,149.8,21.3188,35.1115,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200511,110917,149.8,21.3161,35.1106,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200510,110917,175.1,19.7135,35.0032,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200509,110917,199.9,17.8899,34.7939,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200508,110917,199.9,17.8945,34.7951,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200507,110917,250,14.8155,34.4327,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200506,110917,301,12.5243,34.1996,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200505,110917,349.4,10.6375,34.1035,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200504,110917,349.2,10.6128,34.1027,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200503,110917,400.6,8.8711,34.0679,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200624,110917,4.6,26.1073,35.0536,204.8,-9,-9,-9,-9,-9,-9,-9,-9,
2970200623,110917,4.7,26.1072,35.0536,204.5,-9,-9,-9,-9,-9,-9,-9,-9,
2970200622,110917,4.6,26.1074,35.0537,204.9,8.079,0.04,0,-9,-9,-9,-9,-9,
2970200621,110917,16,26.1136,35.0533,204.6,-9,0.04,0.01,-9,-9,-9,-9,-9,
2970200620,110917,25.6,26.1211,35.0525,204.4,-9,-9,-9,-9,-9,-9,-9,-9,
2970200619,110917,25.6,26.121,35.0526,205.1,8.079,0.04,0.02,-9,-9,-9,-9,-9,
2970200618,110917,35.1,26.123,35.0523,204.4,-9,0.04,0.01,-9,-9,-9,-9,-9,
2970200617,110917,44.9,26.1237,35.0524,204.2,8.079,0.04,0.01,-9,-9,-9,-9,-9,
2970200616,110917,60.5,26.1051,35.0524,204.9,-9,0.05,0.06,-9,-9,-9,-9,-9,
2970200615,110917,75.1,26.0882,35.0514,204.4,8.079,0.05,0.03,-9,-9,-9,-9,-9,
2970200614,110917,85.2,24.5089,35.0593,216.9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200613,110917,89.9,24.2149,35.0631,215.8,-9,-9,-9,-9,-9,-9,-9,-9,
2970200612,110917,100,23.3925,35.1137,-9,8.042,0.09,0.02,-9,-9,-9,-9,-9,
2970200611,110917,109.6,22.8621,35.1491,204.9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200610,110917,114.8,22.4691,35.1483,201.5,-9,-9,-9,-9,-9,-9,-9,-9,
2970200609,110917,126,22.2493,35.1418,199.4,-9,0.16,0.56,-9,-9,-9,-9,-9,
2970200608,110917,129.8,22.0767,35.1393,197,-9,-9,-9,-9,-9,-9,-9,-9,
2970200607,110917,150.9,21.3563,35.115,192.4,7.976,0.2,1.17,-9,-9,-9,-9,-9,
2970200606,110917,164.9,20.5645,35.0555,190,-9,-9,-9,-9,-9,-9,-9,-9,
2970200605,110917,174.5,19.7212,35.0009,193.6,-9,0.24,2.15,-9,-9,-9,-9,-9,
2970200604,110917,201.2,18.1793,34.8279,193.7,7.92,0.31,3.31,-9,-9,-9,-9,-9,
2970200603,110917,401.1,9.0271,34.0653,155.9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200716,110917,5.2,26.0954,35.0542,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200715,110917,5.5,26.0954,35.0542,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200714,110917,25,26.102,35.0534,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200713,110917,25,26.1021,35.0535,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200712,110917,45.9,26.1099,35.0527,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200711,110917,75.5,24.9411,35.0686,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200710,110917,101,22.7524,35.146,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200709,110917,100.9,22.6997,35.1486,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200708,110917,125.9,21.9274,35.1338,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200707,110917,125.8,21.9278,35.1338,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200706,110917,150.8,20.8469,35.0778,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200705,110917,150.9,20.8455,35.0768,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200704,110917,176.2,19.5366,34.9871,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200703,110917,176.1,19.5504,34.9887,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200702,110917,450.8,8.1732,34.0682,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200823,110917,5.8,26.0829,35.052,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200822,110917,5.7,26.0829,35.052,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200821,110917,5.8,26.083,35.052,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200820,110917,5.7,26.083,35.052,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200819,110917,25.7,26.0852,35.0516,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200818,110917,25.9,26.0857,35.0516,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200817,110917,25.8,26.0854,35.0515,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200816,110917,25.8,26.0857,35.0514,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200815,110917,45.6,26.0868,35.0505,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200814,110917,45.6,26.0879,35.0506,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200813,110917,45.5,26.0884,35.0503,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200812,110917,75.7,24.1875,35.0721,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200811,110917,75.7,24.1596,35.0742,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200810,110917,75.6,24.1055,35.0718,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200809,110917,100.9,22.6935,35.1444,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200808,110917,101,22.6936,35.1453,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200807,110917,100.9,22.6902,35.1453,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200806,110917,125.6,21.5679,35.1299,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200805,110917,125.6,21.5679,35.1298,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200804,110917,125.5,21.5665,35.1296,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200803,110917,185.4,19.2548,34.9554,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200802,110917,400,8.7888,34.062,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200921,110917,5.4,26.0683,35.0481,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200920,110917,26.1,26.0736,35.0473,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200919,110917,25.9,26.0735,35.0473,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200918,110917,26,26.0735,35.0472,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200917,110917,26,26.0739,35.0471,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200916,110917,26,26.0743,35.0473,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200915,110917,26,26.0747,35.0472,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200914,110917,75.5,24.3836,35.0499,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200913,110917,100.3,23.0276,35.1438,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200912,110917,150.8,20.756,35.0719,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200911,110917,175.6,19.8459,35.0005,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200910,110917,175.3,19.8423,34.9997,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200909,110917,200.8,18.6953,34.8901,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200908,110917,201.1,18.6893,34.8908,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200907,110917,226.1,17.2414,34.7047,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200906,110917,250.9,15.5436,34.5058,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200905,110917,275.7,14.0564,34.3418,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200904,110917,300.8,12.1463,34.1683,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970200903,110917,400.5,8.9256,34.0649,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201017,110917,5.4,26.0945,35.0553,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201016,110917,5.6,26.0945,35.0553,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201015,110917,5.4,26.0944,35.0553,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201014,110917,5.4,26.0943,35.0552,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201013,110917,25.2,26.0931,35.0534,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201012,110917,25.2,26.0934,35.0534,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201011,110917,25.3,26.094,35.0535,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201010,110917,25.1,26.0941,35.0535,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201009,110917,45.3,26.0971,35.0533,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201008,110917,45.2,26.0971,35.0534,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201007,110917,75.8,25.5826,35.0489,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201006,110917,99.4,23.8823,35.0715,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201005,110917,125.6,22.998,35.1466,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201004,110917,149.7,21.7767,35.1379,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201003,110917,174.6,20.3154,35.0379,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201002,110917,400.9,8.7345,34.0648,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201124,110917,5.4,26.1528,35.0592,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201123,110917,24.6,26.121,35.056,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201122,110917,75.9,24.0464,35.0641,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201121,110917,76,24.0471,35.064,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201120,110917,75.9,24.0498,35.064,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201119,110917,75.9,24.0499,35.064,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201118,110917,125,22.1242,35.1481,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201117,110917,125.1,22.1149,35.1498,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201116,110917,124.9,22.1144,35.148,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201115,110917,125,22.108,35.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201114,110917,145.1,20.8405,35.0819,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201113,110917,150.6,20.5659,35.0584,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201112,110917,155.2,20.3368,35.0361,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201111,110917,160.6,20.0132,35.0111,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201110,110917,165.8,19.7585,34.9942,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201109,110917,170,19.6904,34.9898,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201108,110917,310.8,12.4894,34.1929,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201107,110917,420.7,8.9922,34.0665,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201221,111017,6,26.1568,35.0601,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201220,111017,6.1,26.1569,35.0601,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201219,111017,26.1,26.1487,35.059,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201218,111017,26.2,26.1443,35.0584,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201217,111017,45.6,26.1132,35.0544,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201216,111017,75.7,24.1839,35.0603,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201215,111017,100.7,22.5589,35.1526,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201214,111017,125.8,21.3393,35.1105,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201213,111017,149.8,20.0653,35.0184,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201212,111017,251,13.9213,34.3091,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201211,111017,301,12.4112,34.1919,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201210,111017,301.2,12.4061,34.1915,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201209,111017,350.9,10.1317,34.0874,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201208,111017,400.8,8.9176,34.0659,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201207,111017,400.9,8.9176,34.0659,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201206,111017,450.7,7.9205,34.0636,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201324,111017,5.7,26.1355,35.0607,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201323,111017,5.8,26.1358,35.0605,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201322,111017,25.9,26.1387,35.0597,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201321,111017,25.9,26.1394,35.0595,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201320,111017,25.8,26.1386,35.0594,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201319,111017,25.9,26.1384,35.0594,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201318,111017,25.9,26.1386,35.0593,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201317,111017,25.9,26.1387,35.0593,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201316,111017,25.9,26.1388,35.0593,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201315,111017,45.9,26.1454,35.0594,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201314,111017,75.3,23.987,35.0676,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201313,111017,100.6,22.4591,35.148,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201312,111017,125.1,21.3903,35.1133,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201311,111017,150.4,20.7792,35.0776,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201310,111017,175.3,19.0368,34.925,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201309,111017,201.1,17.101,34.6747,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201308,111017,250.7,14.7013,34.4081,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201307,111017,301.3,11.8526,34.1512,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201306,111017,351.1,10.5109,34.0976,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201305,111017,400.3,9.0647,34.0653,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201304,111017,450.7,8.1687,34.064,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201414,111017,5.7,26.0851,35.0546,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201413,111017,25.8,26.0927,35.0538,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201412,111017,45.5,26.0979,35.0532,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201411,111017,60.8,26.0884,35.0527,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201410,111017,75.6,24.9161,35.0389,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201409,111017,85.7,24.0607,35.0636,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201408,111017,100.6,22.9877,35.1425,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201407,111017,115.5,22.1848,35.1422,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201406,111017,126,21.8868,35.1454,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201405,111017,136,21.7914,35.1417,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201404,111017,150.8,21.2939,35.1115,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201403,111017,176.1,20.4203,35.0456,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201402,111017,400.5,8.9796,34.067,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2970201514,111017,6.1,26.0689,35.0533,203.5,-9,-9,-9,-9,-9,-9,-9,-9,
2970201513,111017,125.4,21.5823,35.1271,192.6,-9,-9,-9,-9,-9,-9,-9,-9,
2970201512,111017,250.5,14.3442,34.3715,197.4,-9,-9,-9,-9,-9,-9,-9,-9,
2970201511,111017,401.1,8.6772,34.0636,141.8,-9,-9,-9,-9,-9,-9,-9,-9,
2980200122,121217,5.1,24.2506,35.0697,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200121,121217,5.1,24.2504,35.0693,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200120,121217,5.1,24.2522,35.0697,-9,-9,-9,-9,-9,4.642,2.305,0.029,-9,
2980200119,121217,26,24.2513,35.0695,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200118,121217,25.8,24.2516,35.0697,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200117,121217,26,24.2516,35.0697,-9,-9,-9,-9,-9,4.704,2.258,0.027,-9,
2980200116,121217,46.4,24.2241,35.0991,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200115,121217,46.4,24.2232,35.1006,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200114,121217,46.3,24.2227,35.1018,-9,-9,-9,-9,-9,4.462,2.439,0.021,-9,
2980200113,121217,76.4,24.1302,35.1444,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200112,121217,76.4,24.1297,35.1447,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200111,121217,76.2,24.1289,35.1448,-9,-9,-9,-9,-9,4.458,1.669,0.014,-9,
2980200110,121217,101.6,22.7997,35.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200109,121217,101.8,22.7944,35.1507,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200108,121217,101.7,22.7984,35.1502,-9,-9,-9,-9,-9,3.472,0.554,0.001,-9,
2980200107,121217,129.1,22.025,35.1421,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200106,121217,128.5,22.0319,35.1403,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200105,121217,128.1,22.0402,35.138,-9,-9,-9,-9,-9,2.649,0.296,0,-9,
2980200104,121217,152.4,21.1613,35.1168,-9,-9,-9,-9,-9,2.187,0.048,0,-9,
2980200103,121217,176,19.7644,35.0101,-9,-9,-9,-9,-9,1.874,0.004,0,-9,
2980200224,121217,5.5,24.0284,35.1555,210.5,-9,0.01,0.06,-9,-9,-9,-9,-9,
2980200223,121217,499.5,7.4443,34.0612,127.7,-9,2.11,28.8,-9,-9,-9,-9,-9,
2980200324,121217,5.7,24.0235,35.1598,210.6,-9,0.03,0.09,-9,-9,-9,-9,-9,
2980200323,121217,59.7,24.0121,35.1614,210.2,-9,0.04,0.06,-9,-9,-9,-9,-9,
2980200322,121217,113,22.7595,35.1675,204.2,-9,0.1,0.31,-9,-9,-9,-9,-9,
2980200321,121217,139.7,21.1456,35.1109,192.7,-9,0.19,1.31,-9,-9,-9,-9,-9,
2980200320,121217,186.7,18.7105,34.9183,197.9,-9,0.27,2.77,-9,-9,-9,-9,-9,
2980200319,121217,250.5,15.522,34.557,206.9,-9,0.42,5.12,-9,-9,-9,-9,-9,
2980200318,121217,299.9,13.0195,34.2734,209,-9,0.67,9.05,-9,-9,-9,-9,-9,
2980200317,121217,348.9,11.3015,34.1257,197.5,7.762,0.97,13.22,-9,-9,-9,-9,-9,
2980200316,121217,391.2,10.2161,34.1047,199.2,-9,1.15,16.01,-9,-9,-9,-9,-9,
2980200315,121217,439.6,8.6085,34.0672,158.8,-9,1.64,22.72,-9,-9,-9,-9,-9,
2980200314,121217,490.9,7.3799,34.046,129.6,7.543,1.99,27.7,-9,-9,-9,-9,-9,
2980200418,121317,5.4,24.025,35.1392,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200417,121317,5.6,24.0253,35.1394,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200416,121317,25,24.0249,35.1405,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200415,121317,24.9,24.0244,35.1406,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200414,121317,47.3,24.0286,35.1502,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200413,121317,47.3,24.0287,35.1501,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200412,121317,76.9,24.0314,35.1593,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200411,121317,76.7,24.0316,35.1594,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200410,121317,101.2,24.0327,35.1592,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200409,121317,126.9,23.7927,35.159,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200408,121317,151.5,21.5992,35.1413,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200407,121317,179,20.0311,35.0096,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200406,121317,202.6,18.4981,34.8801,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200405,121317,251.3,14.9693,34.5047,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200404,121317,352.6,10.5779,34.1304,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200403,121317,351.9,10.6522,34.1361,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200516,121317,5.7,24.0301,35.1517,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200515,121317,5.7,24.0298,35.1517,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200514,121317,24,24.0355,35.152,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200513,121317,24.3,24.0354,35.1521,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200512,121317,44.8,24.0366,35.1524,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200511,121317,76.1,24.0262,35.1595,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200510,121317,101.2,24.0097,35.1591,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200509,121317,127.5,22.1235,35.159,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200508,121317,151.6,20.5356,35.0534,-9,-9,-9,-9,-9,-9,-9,-9,-9,
2980200507,121317,172.8,19.529,34.9963,-9,-9,-9,-9,-9,-9,-9,-9,-9,
